item,itemLabel,statements,ensg_wdt,entrez
Q18312923,Psrs1,6,,100035451
Q18312924,Psrs2,6,,100035452
Q18312925,Psrs4,6,,100035453
Q18312926,Psrs6,6,,100035454
Q18312927,Vmmt2,6,,100035455
Q18312928,Vmmt6,6,,100035456
Q18312929,Vmmt9,6,,100035457
Q18312930,Vmmt12,6,,100035458
Q18312931,Vmmt15,6,,100035459
Q18312932,Vmmt17,6,,100035460
Q18312933,Imab2,6,,100035461
Q18312934,Imab3,6,,100035462
Q18312935,Imab5,6,,100035463
Q18312936,Bw26,6,,100035464
Q18312937,Bw28,6,,100035465
Q18312938,Bw30,6,,100035466
Q18312939,Bw31,6,,100035467
Q18312940,Bdln7,6,,100035468
Q18312941,Lbm14,6,,100035469
Q18312942,Abfm1,6,,100035470
Q18312943,Rfpw1,6,,100035471
Q18312944,Bmc1,6,,100035472
Q18312945,Bmnx,6,,100035473
Q18312946,Ftm2,6,,100035474
Q18312947,Mofp2,6,,100035475
Q18312948,Gf6,6,,100035476
Q18312949,Bmc2,6,,100035477
Q18312950,Bmd27,6,,100035478
Q18312951,Bmd32,6,,100035479
Q18312952,Bmd29,6,,100035480
Q18312953,Mofp3,6,,100035481
Q18312954,Gf4,6,,100035482
Q18312955,Rfpw4,6,,100035483
Q18312956,Ba1,6,,100035484
Q18312957,Bmc3,6,,100035485
Q18312958,Bdln9,6,,100035486
Q18312959,Lbm12,6,,100035487
Q18312960,Ba2,6,,100035488
Q18312961,Bmc4,6,,100035489
Q18312962,Ba3,6,,100035490
Q18312963,Bmc5,6,,100035491
Q18312964,Bmc10,6,,100035492
Q18312965,Gf5,6,,100035493
Q18312966,Bmd30,6,,100035494
Q18312967,Bmd31,6,,100035495
Q18312968,Mofp4,6,,100035496
Q18312969,Wg5,6,,100035497
Q18312970,Swq6,6,,100035498
Q18312971,Kwq13,6,,100035499
Q18312972,Kwq14,6,,100035500
Q18312973,Tailq7,6,,100035501
Q18312974,Tailq8,6,,100035502
Q18312975,Fatmq2,6,,100035503
Q18312976,Tcq1,6,,100035504
Q18312977,Brwq1,6,,100035505
Q18312978,Lwq9,6,,100035506
Q18312979,Mfat1,6,,100035507
Q18312980,Mfat4,6,,100035508
Q18312981,Mfat6,6,,100035509
Q18312982,Chldq1,6,,100035510
Q18312983,Chldq2,6,,100035511
Q18312984,Tglq1,6,,100035512
Q18312985,Chldq3,6,,100035513
Q18312986,Ftms1,6,,100035514
Q18312987,Chldq5,6,,100035515
Q18312988,Sox10m2,6,,100035516
Q18312989,Sox10m4,6,,100035517
Q18312990,Gutl1,6,,100035518
Q18312991,Pstc6,6,,100035519
Q18312992,Pbrbc1,6,,100035520
Q18312993,Pbrbc3,6,,100035521
Q18312994,Bmrbc1,6,,100035522
Q18312995,Bmrbc4,6,,100035523
Q18312996,Ath9,7,,100035524
Q18312997,Ses5,6,,100035525
Q18312998,Kcal2,6,,100035526
Q18312999,Tshp1,6,,100035527
Q18313000,Tshp11,6,,100035528
Q18313001,Tshp16,6,,100035529
Q18313002,Hdlq2,7,,100035530
Q18313003,Mnic3,6,,100035531
Q18313004,Bdln5,7,,100035532
Q18313005,Hdlq5,7,,100035533
Q18313006,Tnbs1,7,,100035534
Q18313007,Lith9,7,,100035535
Q18313008,Lmr4,7,,100035536
Q18313009,Pgia25,6,,100035537
Q18313010,Cia17,6,,100035538
Q18313011,Lbm10,7,,100035539
Q18313012,Ssta4,7,,100035540
Q18313013,Cfld4,7,,100035541
Q18313014,Sbmd2,7,,100035542
Q18313015,Hypn,6,,100035543
Q18313016,Ltsd5,7,,100035544
Q18313017,Hscfr,7,,100035545
Q18313018,Fcsa3,7,,100035546
Q18313019,Loco1,7,,100035547
Q18313020,Aod3,7,,100035548
Q18313021,Ofca2,6,,100035549
Q18313022,Alaa4,7,,100035550
Q18313023,Loca2,7,,100035551
Q18313024,Angvq2,6,,100035552
Q18313025,Tgq3,7,,100035553
Q18313026,Im6,7,,100035554
Q18313027,Skmw4,6,,100035555
Q18313028,Fibrs3,6,,100035556
Q18313029,Moo2,7,,100035557
Q18313030,Fbgl2,7,,100035558
Q18313031,Cia28,6,,100035559
Q18313032,Eae33,6,,100035560
Q18313033,Hdlq31,7,,100035561
Q18313034,Trmq6,7,,100035562
Q18313035,Lmblgq5,7,,100035563
Q18313036,Kidpq2,6,,100035564
Q18313037,Splq8,6,,100035565
Q18313038,T1pdty,7,,100035566
Q18313039,Ofact,6,,100035567
Q18313040,Vtbt12,7,,100035568
Q18313041,Rplag,7,,100035569
Q18313042,Phl1,6,,100035570
Q18313043,Lpolv,6,,100035571
Q18313044,Alcdp2,6,,100035572
Q18313045,Hdlq33,6,,100035573
Q18313046,Apsic2,6,,100035574
Q18313047,Brmth4,6,,100035575
Q18313048,Mdmsc6,7,,100035576
Q18313049,Ducm1,7,,100035577
Q18313050,Hrq4,6,,100035578
Q18313051,Bwnd4wk4,6,,100035580
Q18313052,Vgot1,6,,100035582
Q18313053,Bmch3,6,,100035583
Q18313054,Lprq5,7,,100035584
Q18313055,Espq3,6,,100035585
Q18313056,Orq1,6,,100035586
Q18313057,Xydsq,6,,100035587
Q18313058,Fmgty11,7,,100035588
Q18313059,Salpa2,7,,100035589
Q18313060,Hdl38,7,,100035590
Q18313061,Hmdc,7,,100035591
Q18313062,Parms1,6,,100035592
Q18313063,Arigm5,6,,100035593
Q18313064,Arigg8,6,,100035594
Q18313065,Rthyd5,7,,100035595
Q18313066,Phdlc2,6,,100035596
Q18313067,Kdnw2,6,,100035597
Q18313068,Obsty5,6,,100035598
Q18313069,W6q14,6,,100035599
Q18313070,Egq2,6,,100035600
Q18313071,W6q13,6,,100035601
Q18313072,Egq8,6,,100035602
Q18313073,Egq11,6,,100035603
Q18313074,W3q5,6,,100035604
Q18313075,W6q9,6,,100035605
Q18313076,Egq4,6,,100035606
Q18313077,W6q16,6,,100035607
Q18313078,Egq5,7,,100035608
Q18313079,Egq6,6,,100035609
Q18313080,Manln4,7,,100035610
Q18313081,Manln11,7,,100035611
Q18313082,Manln16,7,,100035612
Q18313083,Nba3,7,,100035613
Q18313084,Baa2,7,,100035614
Q18313085,Bwtq8,6,,100035615
Q18313086,Obq20,7,,100035616
Q18313087,Adip12,7,,100035617
Q18313088,Aaj2,6,,100035618
Q18313089,Aaj4,6,,100035619
Q18313090,Cmv3,7,,100035620
Q18313091,Motp1,7,,100035621
Q18313092,Lith15,7,,100035622
Q18313093,Lith18,7,,100035623
Q18313094,Scpro6,7,,100035624
Q18313095,Bntq5,6,,100035625
Q18313096,Bntq10,6,,100035626
Q18313097,Bntq15,6,,100035627
Q18313098,spkw2,6,,100035628
Q18313099,Nsila9,6,,100035629
Q18313100,Avptaq1,7,,100035630
Q18313101,Gnf2,6,,100035631
Q18313102,Bomd5,7,,100035632
Q18313103,Ptnu3,6,,100035633
Q18313104,Ath22,6,,100035634
Q18313105,Bw20,6,,100035635
Q18313106,Ses6,7,,100035636
Q18313107,Msq1,6,,100035637
Q18313108,Pbwg21,6,,100035638
Q18313109,Bdw1,7,,100035639
Q18313110,Tsiq1,7,,100035640
Q18313111,Mpdk8,6,,100035641
Q18313112,Idd25,7,,100035642
Q18313113,Tmc1m4,6,,100035643
Q18313114,Mfiq4,6,,100035644
Q18313115,Abfw3,6,,100035645
Q18313116,Bodw2,6,,100035646
Q18313117,Knyw3,6,,100035647
Q18313118,Spnw7,6,,100035648
Q18313119,Blmpf3,7,,100035649
Q18313120,Mtxe2,6,,100035650
Q18313121,Iba8,7,,100035651
Q18313122,Hdlq35,6,,100035652
Q18313123,Sdtq6,6,,100035653
Q18313124,Wght2,6,,100035654
Q18313125,Idd27,7,,100035655
Q18313126,Earheal1,6,,100035656
Q18313127,Efw,7,,100035657
Q18313128,Cmn2,7,,100035658
Q18313129,Ascla2,7,,100035659
Q18313130,Chlq4,7,,100035660
Q18313131,Hdlq44,6,,100035661
Q18313132,Hdlq49,6,,100035662
Q18313133,917M,6,,100035663
Q18313134,Asdq3,6,,100035664
Q18313135,Ua1,7,,100035665
Q18313136,Hgbq1,7,,100035666
Q18313137,Sxbq2,7,,100035667
Q18313138,Svtms,7,,100035668
Q18313139,Orgwt1,6,,100035669
Q18313140,Orgwt5,6,,100035670
Q18313141,Fatpad3,6,,100035671
Q18313142,Gwth7,7,,100035672
Q18313143,Nilac6,6,,100035673
Q18313144,Nilac11,7,,100035674
Q18313145,Elyms2,6,,100035675
Q18313146,Bod4,7,,100035676
Q18313147,Lbn9,7,,100035677
Q18313148,Bod10,7,,100035678
Q18313149,Skts15,6,,100035679
Q18313150,Pregq2,7,,100035680
Q18313151,Bw25,6,,100035681
Q18313152,Etax6,6,,100035682
Q18313153,Ccmp9,6,,100035683
Q18313154,Hemq2,7,,100035684
Q18313155,Spmd3,6,,100035685
Q18313156,Mohg6,6,,100035686
Q18313157,Mohg8,6,,100035687
Q18313158,Clas2,6,,100035688
Q18313159,Mskt1,6,,100035689
Q18313160,W6bw1,6,,100035690
Q18313161,Sttr1,6,,100035691
Q18313162,Mpcp6,6,,100035692
Q18313163,Dbm4,6,,100035693
Q18313164,Chlq17,6,,100035694
Q18313165,Bczr3,6,,100035695
Q18313166,Lore9,6,,100035696
Q18313167,Msts2,6,,100035697
Q18313168,Tbt2,6,,100035698
Q18313169,Brwt4,6,,100035699
Q18313170,Ctrq1,6,,100035700
Q18313171,Dbsq8,6,,100035701
Q18313172,Ity4,6,,100035702
Q18313173,Actre5,6,,100035703
Q18313174,Pstc4,6,,100035704
Q18313175,Char2b,6,,100035705
Q18313176,Psrs5,6,,100035706
Q18313177,Vmmt18,6,,100035707
Q18313178,Imab4,6,,100035708
Q18313179,Bw29,6,,100035709
Q18313180,Lbm11,6,,100035710
Q18313181,Pbft2,6,,100035711
Q18313182,Rfpw6,6,,100035712
Q18313183,Mofp6,6,,100035713
Q18313184,Bdln8,6,,100035714
Q18313185,Ba5,6,,100035715
Q18313186,Ba6,6,,100035716
Q18313187,Ses1a,6,,100035717
Q18313188,Pbctlp1,6,,100035718
Q18313189,Mnic1,6,,100035719
Q18313190,Smdq3,7,,100035720
Q18313191,Lhyp,6,,100035721
Q18313192,Tcsz1,6,,100035722
Q18313193,Tshp3,6,,100035723
Q18313194,Hdlq3,6,,100035724
Q18313195,Sbnt1,6,,100035725
Q18313196,Sluc26,7,,100035726
Q18313197,Nociq1,7,,100035727
Q18313198,Otx2m1,7,,100035728
Q18313199,Adip9,6,,100035729
Q18313200,Bdln6,7,,100035730
Q18313201,Ath18,7,,100035731
Q18313202,Nhdlq2,7,,100035732
Q18313203,Obq18,7,,100035734
Q18313204,Lmr5,7,,100035735
Q18313205,Pgia23,6,,100035736
Q18313206,Pgia24,6,,100035737
Q18313207,Cia18,6,,100035738
Q18313208,Lbm5,6,,100035739
Q18313209,Giq1,6,,100035740
Q18313210,Musz1,6,,100035741
Q18313211,Cd8mts2,7,,100035742
Q18313212,Scon1,7,,100035743
Q18313213,Cfbw4,7,,100035744
Q18313214,Hrq2,7,,100035745
Q18313215,Sbmd4,7,,100035746
Q18313216,Bel,6,,100035747
Q18313217,Vent3,7,,100035748
Q18313218,Radpf3,7,,100035749
Q18313219,Ltsd7,7,,100035750
Q18313220,Pcyts1,6,,100035751
Q18313221,Pcyts5,7,,100035752
Q18313222,Tbbmd6,7,,100035753
Q18313223,Mbis3,6,,100035754
Q18313224,Cfcd,6,,100035755
Q18313225,Pcfm1,7,,100035756
Q18313226,Cfsw1,7,,100035757
Q18313227,Ofca1,6,,100035758
Q18313228,Fob3a,6,,100035759
Q18313229,Marif3,7,,100035760
Q18313230,Loca1,6,,100035761
Q18313231,Aaom1,7,,100035762
Q18313232,Scc11,7,,100035763
Q18313233,Pltpq3,6,,100035764
Q18313234,Nhdlq7,7,,100035765
Q18313235,Hbnr7,6,,100035766
Q18313236,Abbp1,6,,100035767
Q18313237,Im7,7,,100035768
Q18313238,Pbwg4,7,,100035769
Q18313239,Pbwg7,7,,100035770
Q18313240,Skmw3,6,,100035771
Q18313241,Vmbic10,6,,100035772
Q18313242,Lvic4,6,,100035773
Q18313243,Moo4,6,,100035774
Q18313244,Tgls1,7,,100035775
Q18313245,Cia27,6,,100035776
Q18313246,Lscc3,7,,100035777
Q18313247,Eae30,6,,100035778
Q18313248,Elsgp4,7,,100035779
Q18313249,Hdlq26,7,,100035780
Q18313250,Hdlq30,6,,100035781
Q18313252,Cia32,6,,100035782
Q18313253,Orgwq8,7,,100035783
Q18313254,Lmblgq2,6,,100035784
Q18313255,Scfpq1,6,,100035785
Q18313256,Tesq1,6,,100035786
Q18313257,Epfpq1,6,,100035787
Q18313258,Splq9,6,,100035788
Q18313259,Mmtp2,7,,100035789
Q18313260,Tesw2,7,,100035790
Q18313261,Vtbt5,6,,100035791
Q18313262,Vtbt10,7,,100035792
Q18313263,Vtbt18,7,,100035793
Q18313264,Tabw2,6,,100035794
Q18313265,Gluchos1,7,,100035795
Q18313266,Lptl1,6,,100035796
Q18313267,Hpcr2,7,,100035797
Q18313268,Igf1sl3,7,,100035798
Q18313269,Arti1,7,,100035799
Q18313270,Bsbob4,7,,100035800
Q18313271,Hipp4,6,,100035801
Q18313272,Apsic3,7,,100035802
Q18313273,Alcrsp5,6,,100035803
Q18313274,Brmth3,7,,100035804
Q18313275,Brmth10,6,,100035805
Q18313276,Bmd20,7,,100035806
Q18313277,Tgct2,6,,100035807
Q18313278,Tgct4,6,,100035808
Q18313279,Motr1,6,,100035809
Q18313280,Bpq12,6,,100035810
Q18313281,Bwnd3wk1,6,,100035813
Q18313282,Bwnd4wk7,6,,100035815
Q18313283,Skmw7,6,,100035816
Q18313284,Ssta7,7,,100035817
Q18313285,Bmch1,6,,100035818
Q18313286,Bmch2,7,,100035819
Q18313287,Char8,7,,100035820
Q18313288,Espq4,6,,100035821
Q18313289,Estoq4,6,,100035822
Q18313290,Lfq3,6,,100035823
Q18313291,Mhstq2,6,,100035824
Q18313292,Fmgty8,7,,100035825
Q18313293,Fmgty13,7,,100035826
Q18313294,Noan2,7,,100035827
Q18313295,Hdl39,7,,100035828
Q18313296,Hdl40,7,,100035829
Q18313297,Mgdr1,7,,100035830
Q18313298,Lgdr2,7,,100035831
Q18313299,Diobq,6,,100035832
Q18313300,Cq6,7,,100035833
Q18313301,Trglyd,7,,100035834
Q18313302,Arigm6,6,,100035835
Q18313303,Arigg7,6,,100035836
Q18313304,Arigg9,6,,100035837
Q18313305,Nstr2,6,,100035838
Q18313306,Pnhdlc1,6,,100035839
Q18313307,Obsty1,6,,100035840
Q18313308,Adbg1,6,,100035841
Q18313309,Tgyl1,6,,100035842
Q18313310,Splwt1,6,,100035843
Q18313311,W10q6,6,,100035844
Q18313312,W6q1,6,,100035845
Q18313313,W10q1,6,,100035846
Q18313314,Tailq2,6,,100035847
Q18313315,Egaq1,6,,100035848
Q18313316,W3q17,6,,100035849
Q18313317,W3q3,6,,100035850
Q18313318,W10q18,6,,100035851
Q18313319,W3q8,6,,100035852
Q18313320,W3q11,6,,100035853
Q18313321,W10q8,6,,100035854
Q18313322,Lgq1,6,,100035855
Q18313323,W6q10,6,,100035856
Q18313324,Tailq3,6,,100035857
Q18313325,W10q12,7,,100035858
Q18313326,W3q16,6,,100035859
Q18313327,Athla1,7,,100035860
Q18313328,Hdlcl2,7,,100035861
Q18313329,Manln8,7,,100035862
Q18313330,Manln13,7,,100035863
Q18313331,Manln18,7,,100035864
Q18313332,Cxam,7,,100035865
Q18313333,Swrl3,6,,100035866
Q18313334,Eae36,6,,100035867
Q18313335,Modc2,7,,100035868
Q18313336,Sle17,6,,100035869
Q18313337,Obwq5,7,,100035870
Q18313338,Bwtq12,7,,100035871
Q18313339,Adip15,7,,100035872
Q18313340,Adip17,7,,100035873
Q18313341,Dice1b,6,,100035874
Q18313342,Wbcq2,6,,100035875
Q18313343,Gct9,7,,100035877
Q18313344,Dxmod,6,,100035878
Q18313345,Lith16,6,,100035879
Q18313346,Lith17,7,,100035880
Q18313347,Lith23,7,,100035881
Q18313348,Ossc2,7,,100035882
Q18313349,Bntq1,6,,100035883
Q18313350,Bntq7,6,,100035884
Q18313351,Bntq11,6,,100035885
Q18313352,Tdmq1,7,,100035886
Q18313353,Zolw1,7,,100035887
Q18313354,Nsila1,7,,100035888
Q18313355,Nsila8,7,,100035889
Q18313356,Crhtaq3,7,,100035890
Q18313357,Crhr1taq1,7,,100035891
Q18313358,Pbmd4,7,,100035892
Q18313359,Igan2,7,,100035893
Q18313360,Agnm2,7,,100035894
Q18313361,Imebt1,6,,100035895
Q18313362,Bomd6,7,,100035896
Q18313363,Ath23,6,,100035897
Q18313364,Ath24,6,,100035898
Q18313365,Ath27,6,,100035899
Q18313366,Htas8,6,,100035900
Q18313367,Cplaq12,6,,100035901
Q18313368,Ses7,7,,100035902
Q18313369,Pbwg14,6,,100035903
Q18313370,Pbwg19,6,,100035904
Q18313371,Kdw1,7,,100035905
Q18313372,Hrtfm7,7,,100035906
Q18313373,Vacq4,7,,100035907
Q18313374,Tsiq3,7,,100035908
Q18313375,Mpdk1,6,,100035909
Q18313376,Mpdk5,6,,100035910
Q18313377,Lmrq2,6,,100035911
Q18313378,Lmrq6,6,,100035912
Q18313379,Imrfq1,6,,100035913
Q18313380,Mfe5q1,6,,100035914
Q18313381,Mfi7q1,6,,100035915
Q18313382,Abfp4,6,,100035916
Q18313383,Abfw1,6,,100035917
Q18313384,Knyw2,6,,100035918
Q18313385,Knyw6,6,,100035919
Q18313386,Spnw1,6,,100035920
Q18313387,Bmgr4,6,,100035921
Q18313388,Blmpf5,7,,100035922
Q18313389,Cfmq3,7,,100035923
Q18313390,Mtxe7,6,,100035924
Q18313391,Rafar2,6,,100035925
Q18313392,Hdlq34,6,,100035926
Q18313393,Nhdlq10,6,,100035927
Q18313394,Sdtq4,6,,100035928
Q18313395,Sdtq9,6,,100035929
Q18313396,Sdtq11,6,,100035930
Q18313397,Wght6,6,,100035931
Q18313398,Pltq1,6,,100035932
Q18313399,Earheal2,7,,100035933
Q18313400,Plep,7,,100035934
Q18313401,Qbis1,7,,100035935
Q18313402,Eppiq1,6,,100035936
Q18313403,Ascla6,7,,100035937
Q18313404,Bglu3,6,,100035938
Q18313405,Chlq6,7,,100035939
Q18313406,Hdlq40,6,,100035940
Q18313407,Hdlq41,6,,100035941
Q18313408,Ath38,6,,100035942
Q18313409,Bmd1a,7,,100035943
Q18313410,Asdq4,6,,100035944
Q18313411,Asdq7,6,,100035945
Q18313412,Rbcq2,7,,100035946
Q18313413,Mchq1,7,,100035947
Q18313414,T2dm2sa,6,,100035948
Q18313415,Cq5,6,,100035949
Q18313416,Mancq1,6,,100035950
Q18313417,Acla1,7,,100035951
Q18313418,Lmr16,7,,100035952
Q18313419,Lmr17,7,,100035953
Q18313420,Fatpad1,6,,100035954
Q18313421,Gwth3,6,,100035955
Q18313422,Fatpad5,6,,100035956
Q18313423,Fatpad7,6,,100035957
Q18313424,Hrq6,6,,100035958
Q18313425,Ntta3,6,,100035959
Q18313426,Nilac7,7,,100035960
Q18313427,Nilac12,7,,100035961
Q18313428,Elads3,6,,100035962
Q18313429,Bwtn2,7,,100035963
Q18313430,Lbn3,7,,100035964
Q18313431,Lbn4,7,,100035965
Q18313432,Lbn6,7,,100035966
Q18313433,Org5,7,,100035967
Q18313434,Bwtn4,7,,100035968
Q18313435,Lbn10,7,,100035969
Q18313436,Skts14,6,,100035970
Q18313437,Fecq3,7,,100035971
Q18313438,Skmw12,6,,100035972
Q18313439,Etax1,6,,100035973
Q18313440,Etax3,7,,100035974
Q18313441,Ccmp5,7,,100035975
Q18313442,Ccmp7,6,,100035976
Q18313443,Ccmp8,6,,100035977
Q18313444,Hemq3,7,,100035978
Q18313445,Hemq6,6,,100035979
Q18313446,Advh4,6,,100035980
Q18313447,Smtw2,6,,100035981
Q18313448,Raml4,7,,100035982
Q18313449,Modor1,6,,100035983
Q18313450,Modor3,6,,100035984
Q18313451,Azdm3,6,,100035985
Q18313452,Mskt4,6,,100035986
Q18313453,Mskt6,6,,100035987
Q18313454,Blct2,6,,100035988
Q18313455,Bdym1,6,,100035989
Q18313456,Aspt1,6,,100035990
Q18313457,Mpcp3,6,,100035991
Q18313458,Mpcp9,6,,100035992
Q18313459,Mpcp12,6,,100035993
Q18313460,Chlq12,6,,100035994
Q18313461,Chlq16,6,,100035995
Q18313462,Elda1,7,,100035996
Q18313463,Elorr2,7,,100035997
Q18313464,Lore10,6,,100035998
Q18313465,Wtlr3,6,,100035999
Q18313466,Msts4,6,,100036000
Q18313467,Nhil1,6,,100036001
Q18313468,Tbt4,6,,100036002
Q18313469,Fcs3,6,,100036003
Q18313470,Hfem2,6,,100036004
Q18313471,Dbsq2,6,,100036005
Q18313472,Dbsq6,6,,100036006
Q18313473,Eac1,6,,100036007
Q18313474,Ity5,6,,100036008
Q18313475,Brml2,6,,100036009
Q18313476,Brml6,6,,100036010
Q18313477,Bmd25,6,,100036011
Q18313478,Pstc3,6,,100036012
Q18313479,Dshv2,6,,100036013
Q18313480,Psrs3,6,,100036014
Q18313481,Psrs7,6,,100036015
Q18313482,Vmmt4,6,,100036016
Q18313483,Vmmt8,6,,100036017
Q18313484,Vmmt13,6,,100036018
Q18313485,Vmmt16,6,,100036019
Q18313486,Imab6,6,,100036020
Q18313487,Ftm1,6,,100036021
Q18313488,Abfm2,6,,100036022
Q18313489,Mofp5,6,,100036023
Q18313490,Rfpw5,6,,100036024
Q18313491,Gf1,6,,100036025
Q18313492,Bmd28,6,,100036026
Q18313493,Bmd33,6,,100036027
Q18313494,Pbft3,6,,100036028
Q18313495,Gf2,6,,100036029
Q18313496,Ba4,6,,100036030
Q18313497,Bmc8,6,,100036031
Q18313498,Lbm15,6,,100036032
Q18313499,Lbm13,6,,100036033
Q18313500,Gf3,6,,100036034
Q18313501,Ftm4,6,,100036035
Q18313502,Bmc6,6,,100036036
Q18313503,Bmc11,6,,100036037
Q18313504,Wg6,6,,100036038
Q18313505,Kwq15,6,,100036039
Q18313506,Bdlnq7,6,,100036040
Q18313507,Feml4,6,,100036041
Q18313508,Mfat2,6,,100036042
Q18313509,Mfat7,6,,100036043
Q18313510,Nhq1,6,,100036044
Q18313511,Sox10m3,6,,100036045
Q18313512,Bmd38,6,,100036046
Q18313513,Bmrbc2,6,,100036047
Q18313514,Blacv1,6,,100036048
Q18313515,Pbw2,6,,100036049
Q18313516,Etmr,6,,100036050
Q18313517,Oss2,6,,100036051
Q18313518,Lith11,7,,100036052
Q18313519,Ath21,6,,100036053
Q18313520,Hbnr2,6,,100036054
Q18313521,Hrq1,7,,100036055
Q18313522,Psl2,7,,100036056
Q18313523,Tbbmd1,7,,100036057
Q18313524,Cfsw3,6,,100036058
Q18313525,T2dm1sa,6,,100036059
Q18313526,Scc13,7,,100036060
Q18313527,Abbp3,6,,100036061
Q18313528,Fibrs1,6,,100036062
Q18313529,Ffal1,7,,100036063
Q18313530,Cocia13,7,,100036064
Q18313531,Elsgp2,6,,100036065
Q18313532,Lvrq7,6,,100036066
Q18313533,Epfq3,6,,100036067
Q18313534,Vtbt13,7,,100036068
Q18313535,Gbrln,7,,100036069
Q18313536,Hipp5,7,,100036070
Q18313537,Nrtim2,6,,100036071
Q18313538,Mp53d2,7,,100036072
Q18313539,Skmw9,6,,100036074
Q18313540,Grwtj4,6,,100036075
Q18313541,Fmgty2,7,,100036076
Q18313542,Fmgty6,7,,100036077
Q18313543,Hlpx,7,,100036078
Q18313544,Arigg5,6,,100036079
Q18313545,Idd23,6,,100036080
Q18313546,W10q3,6,,100036081
Q18313547,W6q4,6,,100036082
Q18313548,Lgaq5,6,,100036083
Q18313549,Lgaq1,6,,100036084
Q18313550,Manln15,7,,100036085
Q18313551,Nba5,6,,100036086
Q18313552,Obwq2,7,,100036087
Q18313553,Adip13,7,,100036088
Q18313554,Gct6,6,,100036089
Q18313555,Erars2,7,,100036090
Q18313556,Scpro11,7,,100036091
Q18313557,Bntq14,6,,100036092
Q18313558,Avptaq3,7,,100036093
Q18313559,Igan1,7,,100036094
Q18313560,Ptnu1,7,,100036095
Q18313561,Cplaq10,7,,100036096
Q18313562,Vacq5,7,,100036097
Q18313563,Marq4,6,,100036098
Q18313564,Lmrq5,6,,100036099
Q18313565,Mfiq2,6,,100036100
Q18313566,Spnw2,6,,100036101
Q18313567,Mtxe6,6,,100036102
Q18313568,Sdtq2,6,,100036103
Q18313569,Mohg2,6,,100036104
Q18313570,Impbw1,6,,100036105
Q18313571,Cmn1,6,,100036106
Q18313572,Chlq5,7,,100036107
Q18313573,Hdlq47,6,,100036108
Q18313574,Pgis2,7,,100036109
Q18313575,Scgq1,7,,100036110
Q18313576,Lmr19,7,,100036111
Q18313577,Fatpad4,6,,100036112
Q18313578,Nilac5,7,,100036113
Q18313579,Org1,7,,100036114
Q18313580,Bod2,7,,100036115
Q18313581,Bod11,7,,100036116
Q18313582,Skmw14,7,,100036117
Q18313583,Etax10,7,,100036118
Q18313584,Spmd2,6,,100036119
Q18313585,Mohg5,6,,100036120
Q18313586,Mskt7,6,,100036121
Q18313587,Blct5,6,,100036122
Q18313588,Dbm3,6,,100036123
Q18313589,Chlq11,6,,100036124
Q18313590,Slms1,6,,100036125
Q18313591,Nhil2,7,,100036126
Q18313592,Dbsq3,6,,100036127
Q18313593,Eac5,6,,100036128
Q18313594,Mlrrq,6,,100036129
Q18313595,Vmmt10,6,,100036130
Q18313596,Mfat3,6,,100036131
Q20867034,Nidd1k,6,,100036132
Q18313597,Ath19,7,,100036133
Q18313598,Lmr7,7,,100036134
Q18313599,Lgth4,7,,100036135
Q18313600,Skts13,6,,100036136
Q18313601,Tbbmd3,6,,100036137
Q18313602,Pgia26,7,,100036138
Q18313603,Hstx1,6,,100036139
Q18313604,Moo1,7,,100036140
Q18313605,Cocia14,7,,100036141
Q18313606,Epfq4,6,,100036142
Q18313607,Vtbt17,7,,100036143
Q18313608,Angfq2,6,,100036144
Q18313609,Brmth7,6,,100036145
Q18313610,Bwnd5wk3,6,,100036146
Q18313611,Lprq3,7,,100036147
Q18313612,Fmgty4,7,,100036148
Q18313613,Scq1,6,,100036150
Q18313614,Pnhdlc2,6,,100036151
Q18313615,Lgq4,6,,100036152
Q18313616,Egq7,6,,100036153
Q18313617,W3q6,6,,100036154
Q18313618,Obwq1,7,,100036155
Q18313619,Gpdc1,7,,100036156
Q18313620,Lith22,7,,100036157
Q18313621,Sphsr1,7,,100036158
Q18313622,Pbmd2,7,,100036159
Q18313623,Pbwg16,6,,100036160
Q18313624,Vacq7,7,,100036161
Q18313625,Abfp1,6,,100036162
Q18313626,Spnw6,6,,100036163
Q18313627,Hdlq38,6,,100036164
Q18313628,Ltxs3,7,,100036165
Q18313629,Pscr3,6,,100036166
Q18313630,Chcmq2,7,,100036167
Q18313631,Fatpad2,6,,100036168
Q18313632,Elcs1,6,,100036169
Q18313633,Bod8,7,,100036170
Q18313634,Alpq2,7,,100036171
Q18313635,Appd2,6,,100036172
Q18313636,Imct2,6,,100036173
Q18313637,Bczr1,6,,100036174
Q18313638,Hfem1,6,,100036175
Q18313639,Ity7,6,,100036176
Q18313640,Vmmt5,6,,100036177
Q18313641,Bw27,6,,100036178
Q18313642,Pbft1,6,,100036179
Q18313643,Bmd35,6,,100036180
Q18313644,Fatmq1,6,,100036181
Q18313645,Tshp14,6,,100036182
Q18313646,Lmr13,7,,100036183
Q18313647,Pbwg2,6,,100036184
Q18313648,Lptl2,6,,100036185
Q18313649,Ahl3,7,,100036186
Q18313650,Obsty4,6,,100036187
Q18313651,Egaq3,6,,100036188
Q18313652,Wbcq5,6,,100036189
Q18313653,Nsila4,6,,100036190
Q18313654,Ses1b,6,,100036191
Q18313655,Abfw5,6,,100036192
